Timestamp,Frame_ID,Latence_ms,FPS_Inst,CPU_%,RAM_%,Temp_C,Power_Soft_W,Phase,Power_Manual_W
21:20:31,1930,31.82,31.42,21.9,63.3,54.0,0.0,TEST,7.063
21:20:31,1935,28.95,34.54,20.0,63.3,47.9,0.0,TEST,7.023
21:20:31,1940,30.06,33.27,18.6,63.3,47.9,0.0,TEST,7.023
21:20:32,1945,29.21,34.24,17.0,63.3,47.9,0.0,TEST,7.023
21:20:32,1950,30.04,33.29,17.0,63.3,47.9,0.0,TEST,7.023
21:20:32,1955,29.17,34.28,20.2,63.3,47.9,0.0,TEST,7.023
21:20:32,1960,29.87,33.47,18.1,63.3,47.9,0.0,TEST,7.023
21:20:32,1965,28.96,34.53,24.5,63.3,46.2,0.0,TEST,7.023
21:20:32,1970,29.73,33.63,18.8,63.3,46.2,0.0,TEST,7.023
21:20:33,1975,28.98,34.50,15.4,63.3,46.2,0.0,TEST,7.023
21:20:33,1980,29.70,33.68,18.8,63.3,46.2,0.0,TEST,7.023
21:20:33,1985,29.00,34.48,18.4,63.3,46.2,0.0,TEST,7.023
21:20:33,1990,29.82,33.54,18.7,63.3,46.2,0.0,TEST,7.023
